chr1	0	40000	0
chr1	40000	80000	0
chr1	80000	120000	0
chr1	120000	160000	0
chr1	160000	200000	0
chr1	200000	240000	0
chr1	240000	280000	0
chr1	280000	320000	0
chr1	320000	360000	0
chr1	360000	400000	0
chr1	400000	440000	0
chr1	440000	480000	0
chr1	480000	520000	0
chr1	520000	560000	0
chr1	560000	600000	0
chr1	600000	640000	0
chr1	640000	680000	0
chr1	680000	720000	0
chr1	720000	760000	0
chr1	760000	800000	0
chr1	800000	840000	0
chr1	840000	880000	0
chr1	880000	920000	0
chr1	920000	960000	0
chr1	960000	1000000	0
chr1	1000000	1040000	0
chr1	1040000	1080000	0
chr1	1080000	1120000	0
chr1	1120000	1160000	0
chr1	1160000	1200000	0
chr1	1200000	1240000	0
chr1	1240000	1280000	0
chr1	1280000	1320000	0
chr1	1320000	1360000	0
chr1	1360000	1400000	0
chr1	1400000	1440000	0
chr1	1440000	1480000	0
chr1	1480000	1520000	0
chr1	1520000	1560000	0
chr1	1560000	1600000	0
chr1	1600000	1640000	0
chr1	1640000	1680000	0
chr1	1680000	1720000	0
chr1	1720000	1760000	0
chr1	1760000	1800000	0
chr1	1800000	1840000	0
chr1	1840000	1880000	0
chr1	1880000	1920000	0
chr1	1920000	1960000	0
chr1	1960000	2000000	0
chr1	2000000	2040000	0
chr1	2040000	2080000	0
chr1	2080000	2120000	0
chr1	2120000	2160000	0
chr1	2160000	2200000	0
chr1	2200000	2240000	0
chr1	2240000	2280000	0
chr1	2280000	2320000	0
chr1	2320000	2360000	0
chr1	2360000	2400000	0
chr1	2400000	2440000	0
chr1	2440000	2480000	0
chr1	2480000	2520000	0
chr1	2520000	2560000	0
chr1	2560000	2600000	0
chr1	2600000	2640000	0
chr1	2640000	2680000	0
chr1	2680000	2720000	0
chr1	2720000	2760000	0
chr1	2760000	2800000	0
chr1	2800000	2840000	0
chr1	2840000	2880000	0
chr1	2880000	2920000	0
chr1	2920000	2960000	0
chr1	2960000	3000000	0
chr1	3000000	3040000	73
chr1	3040000	3080000	82
chr1	3080000	3120000	76
chr1	3120000	3160000	52
chr1	3160000	3200000	80
chr1	3200000	3240000	76
chr1	3240000	3280000	87
chr1	3280000	3320000	81
chr1	3320000	3360000	73
chr1	3360000	3400000	72
chr1	3400000	3440000	86
chr1	3440000	3480000	97
chr1	3480000	3520000	86
chr1	3520000	3560000	97
chr1	3560000	3600000	87
chr1	3600000	3640000	88
chr1	3640000	3680000	88
chr1	3680000	3720000	91
chr1	3720000	3760000	82
chr1	3760000	3800000	74
chr1	3800000	3840000	75
chr1	3840000	3880000	75
chr1	3880000	3920000	74
chr1	3920000	3960000	81
chr1	3960000	4000000	71
chr1	4000000	4040000	86
chr1	4040000	4080000	80
chr1	4080000	4120000	85
chr1	4120000	4160000	82
chr1	4160000	4200000	80
chr1	4200000	4240000	70
chr1	4240000	4280000	75
chr1	4280000	4320000	87
chr1	4320000	4360000	84
chr1	4360000	4400000	92
chr1	4400000	4440000	89
chr1	4440000	4480000	69
chr1	4480000	4520000	78
chr1	4520000	4560000	72
chr1	4560000	4600000	81
chr1	4600000	4640000	95
chr1	4640000	4680000	97
chr1	4680000	4720000	94
chr1	4720000	4760000	87
chr1	4760000	4800000	103
chr1	4800000	4840000	107
chr1	4840000	4880000	118
chr1	4880000	4920000	103
chr1	4920000	4960000	103
chr1	4960000	5000000	105
chr1	5000000	5040000	99
chr1	5040000	5080000	89
chr1	5080000	5120000	82
chr1	5120000	5160000	104
chr1	5160000	5200000	81
chr1	5200000	5240000	106
chr1	5240000	5280000	73
chr1	5280000	5320000	94
chr1	5320000	5360000	90
chr1	5360000	5400000	96
chr1	5400000	5440000	90
chr1	5440000	5480000	87
chr1	5480000	5520000	79
chr1	5520000	5560000	71
chr1	5560000	5600000	73
chr1	5600000	5640000	74
chr1	5640000	5680000	78
chr1	5680000	5720000	84
chr1	5720000	5760000	75
chr1	5760000	5800000	63
chr1	5800000	5840000	79
chr1	5840000	5880000	81
chr1	5880000	5920000	87
chr1	5920000	5960000	79
chr1	5960000	6000000	79
chr1	6000000	6040000	100
chr1	6040000	6080000	87
chr1	6080000	6120000	88
chr1	6120000	6160000	85
chr1	6160000	6200000	91
chr1	6200000	6240000	99
chr1	6240000	6280000	86
chr1	6280000	6320000	103
chr1	6320000	6360000	85
chr1	6360000	6400000	88
chr1	6400000	6440000	82
chr1	6440000	6480000	94
chr1	6480000	6520000	107
chr1	6520000	6560000	88
chr1	6560000	6600000	88
chr1	6600000	6640000	83
chr1	6640000	6680000	85
chr1	6680000	6720000	91
chr1	6720000	6760000	80
chr1	6760000	6800000	87
chr1	6800000	6840000	102
chr1	6840000	6880000	97
chr1	6880000	6920000	79
chr1	6920000	6960000	94
chr1	6960000	7000000	88
chr1	7000000	7040000	91
chr1	7040000	7080000	99
chr1	7080000	7120000	85
chr1	7120000	7160000	101
chr1	7160000	7200000	89
chr1	7200000	7240000	80
chr1	7240000	7280000	84
chr1	7280000	7320000	91
chr1	7320000	7360000	69
chr1	7360000	7400000	108
chr1	7400000	7440000	104
chr1	7440000	7480000	84
chr1	7480000	7520000	90
chr1	7520000	7560000	84
chr1	7560000	7600000	82
chr1	7600000	7640000	62
chr1	7640000	7680000	73
chr1	7680000	7720000	75
chr1	7720000	7760000	85
chr1	7760000	7800000	80
chr1	7800000	7840000	85
chr1	7840000	7880000	74
chr1	7880000	7920000	70
chr1	7920000	7960000	67
chr1	7960000	8000000	65
chr1	8000000	8040000	68
chr1	8040000	8080000	83
chr1	8080000	8120000	71
chr1	8120000	8160000	67
chr1	8160000	8200000	70
chr1	8200000	8240000	45
chr1	8240000	8280000	85
chr1	8280000	8320000	101
chr1	8320000	8360000	89
chr1	8360000	8400000	97
chr1	8400000	8440000	66
chr1	8440000	8480000	93
chr1	8480000	8520000	86
chr1	8520000	8560000	101
chr1	8560000	8600000	104
chr1	8600000	8640000	83
chr1	8640000	8680000	84
chr1	8680000	8720000	35
chr1	8720000	8760000	79
chr1	8760000	8800000	82
chr1	8800000	8840000	88
chr1	8840000	8880000	87
chr1	8880000	8920000	94
chr1	8920000	8960000	87
chr1	8960000	9000000	83
chr1	9000000	9040000	82
chr1	9040000	9080000	85
chr1	9080000	9120000	93
chr1	9120000	9160000	82
chr1	9160000	9200000	84
chr1	9200000	9240000	75
chr1	9240000	9280000	84
chr1	9280000	9320000	67
chr1	9320000	9360000	87
chr1	9360000	9400000	84
chr1	9400000	9440000	92
chr1	9440000	9480000	91
chr1	9480000	9520000	102
chr1	9520000	9560000	82
chr1	9560000	9600000	94
chr1	9600000	9640000	85
chr1	9640000	9680000	86
chr1	9680000	9720000	100
chr1	9720000	9760000	87
chr1	9760000	9800000	98
chr1	9800000	9840000	105
chr1	9840000	9880000	94
chr1	9880000	9920000	100
chr1	9920000	9960000	92
chr1	9960000	10000000	110
chr1	10000000	10040000	111
chr1	10040000	10080000	103
chr1	10080000	10120000	93
chr1	10120000	10160000	95
chr1	10160000	10200000	88
chr1	10200000	10240000	89
chr1	10240000	10280000	88
chr1	10280000	10320000	79
chr1	10320000	10360000	79
chr1	10360000	10400000	80
chr1	10400000	10440000	79
chr1	10440000	10480000	86
chr1	10480000	10520000	71
chr1	10520000	10560000	78
chr1	10560000	10600000	76
chr1	10600000	10640000	82
chr1	10640000	10680000	95
chr1	10680000	10720000	79
chr1	10720000	10760000	82
chr1	10760000	10800000	92
chr1	10800000	10840000	83
chr1	10840000	10880000	94
chr1	10880000	10920000	86
chr1	10920000	10960000	105
chr1	10960000	11000000	75
chr1	11000000	11040000	100
chr1	11040000	11080000	108
chr1	11080000	11120000	100
chr1	11120000	11160000	92
chr1	11160000	11200000	89
chr1	11200000	11240000	105
chr1	11240000	11280000	80
chr1	11280000	11320000	103
chr1	11320000	11360000	91
chr1	11360000	11400000	110
chr1	11400000	11440000	95
chr1	11440000	11480000	110
chr1	11480000	11520000	106
chr1	11520000	11560000	85
chr1	11560000	11600000	78
chr1	11600000	11640000	73
chr1	11640000	11680000	77
chr1	11680000	11720000	60
chr1	11720000	11760000	88
chr1	11760000	11800000	81
chr1	11800000	11840000	94
chr1	11840000	11880000	87
chr1	11880000	11920000	82
chr1	11920000	11960000	78
chr1	11960000	12000000	79
chr1	12000000	12040000	82
chr1	12040000	12080000	83
chr1	12080000	12120000	90
chr1	12120000	12160000	81
chr1	12160000	12200000	96
chr1	12200000	12240000	95
chr1	12240000	12280000	94
chr1	12280000	12320000	95
chr1	12320000	12360000	93
chr1	12360000	12400000	113
chr1	12400000	12440000	99
chr1	12440000	12480000	98
chr1	12480000	12520000	99
chr1	12520000	12560000	104
chr1	12560000	12600000	88
chr1	12600000	12640000	112
chr1	12640000	12680000	103
chr1	12680000	12720000	99
chr1	12720000	12760000	109
chr1	12760000	12800000	87
chr1	12800000	12840000	112
chr1	12840000	12880000	102
chr1	12880000	12920000	85
chr1	12920000	12960000	89
chr1	12960000	13000000	93
chr1	13000000	13040000	79
chr1	13040000	13080000	94
chr1	13080000	13120000	104
chr1	13120000	13160000	88
chr1	13160000	13200000	85
chr1	13200000	13240000	74
chr1	13240000	13280000	81
chr1	13280000	13320000	73
chr1	13320000	13360000	74
chr1	13360000	13400000	86
chr1	13400000	13440000	65
chr1	13440000	13480000	74
chr1	13480000	13520000	83
chr1	13520000	13560000	79
chr1	13560000	13600000	80
chr1	13600000	13640000	85
chr1	13640000	13680000	90
chr1	13680000	13720000	74
chr1	13720000	13760000	83
chr1	13760000	13800000	107
chr1	13800000	13840000	71
chr1	13840000	13880000	78
chr1	13880000	13920000	70
chr1	13920000	13960000	82
chr1	13960000	14000000	87
chr1	14000000	14040000	77
chr1	14040000	14080000	78
chr1	14080000	14120000	71
chr1	14120000	14160000	84
chr1	14160000	14200000	76
chr1	14200000	14240000	85
chr1	14240000	14280000	82
chr1	14280000	14320000	97
chr1	14320000	14360000	82
chr1	14360000	14400000	70
chr1	14400000	14440000	77
chr1	14440000	14480000	72
chr1	14480000	14520000	76
chr1	14520000	14560000	69
chr1	14560000	14600000	70
chr1	14600000	14640000	72
chr1	14640000	14680000	77
chr1	14680000	14720000	70
chr1	14720000	14760000	94
chr1	14760000	14800000	84
chr1	14800000	14840000	91
chr1	14840000	14880000	69
chr1	14880000	14920000	65
chr1	14920000	14960000	68
chr1	14960000	15000000	69
chr1	15000000	15040000	74
chr1	15040000	15080000	71
chr1	15080000	15120000	77
chr1	15120000	15160000	74
chr1	15160000	15200000	83
chr1	15200000	15240000	70
chr1	15240000	15280000	61
chr1	15280000	15320000	64
chr1	15320000	15360000	80
chr1	15360000	15400000	82
chr1	15400000	15440000	80
chr1	15440000	15480000	90
chr1	15480000	15520000	80
chr1	15520000	15560000	86
chr1	15560000	15600000	88
chr1	15600000	15640000	79
chr1	15640000	15680000	86
chr1	15680000	15720000	98
